Gene mut_lof mut_silentCFPK mut_damaging dn_lof_SCZ dn_silentCFPK_SCZ dn_damaging_SCZ caseData1_SCZ caseData2_SCZ caseData3_SCZ controlData1_SCZ controlData2_SCZ controlData3_SCZ BF_SCZ PP_SCZ qvalue_SCZ dn_damaging_ASD dn_lof_ASD caseData_ASD controlData_ASD BF_ASD PP_ASD qvalue_ASD dn_damaging_DD dn_lof_DD BF_DD PP_DD qvalue_DD dn_damaging_ID dn_lof_ID BF_ID PP_ID qvalue_ID dn_damaging_EPI dn_lof_EPI BF_EPI PP_EPI qvalue_EPI
LZTR1 2.23767384865722e-06 2.60803e-06 8.59713e-06 0 0 0 6 0 0 5 2 5 0.615020436712995 0.0508305930146943 0.912115730698647 1 0 1 4 1.75798524485558 0.0755750173396762 0.743250337863693 2 1 1642.56040382341 0.979586977883954 0.00212297028443561 0 0 0.379954016422257 0.00976455322359755 0.972519960552516 0 0 0.562519910976399 0.00646546962435224 0.987936856350202
MAP2 3.09217149417754e-06 1.11606e-10 2.31371e-06 0 0 0 0 1 0 0 0 0 1.27870767907116 0.100187843084109 0.858806749321806 0 0 0 0 0.44871246337003 0.0204404444240579 0.950033361845136 0 2 488.162451311651 0.934477546429113 0.010962902882002 0 0 0.455800157821209 0.0116909582255755 0.97157090376913 0 0 0.731839146547516 0.008395246399854 0.986970483310577
MAP2K1 9.71538746584985e-07 9.09443e-07 2.50686e-06 0 0 0 0 0 0 1 0 1 0.684769170471379 0.0562708488954422 0.908765932381861 1 0 0 0 2.66937580780383 0.110428672775536 0.61558652768857 3 0 4155.4327352434 0.991830287720581 0.000915557552125778 0 0 0.704066354919672 0.017944545875349 0.96392483041026 0 0 0.82839041098596 0.00949231459825583 0.985591602042392
MAP4K4 4.81868574978372e-06 4.61372e-07 1.42226e-05 1 0 0 2 1 1 3 1 1 7.07749834606105 0.381291843571052 0.471794037844881 0 0 0 0 0.223347917639745 0.0102798241938154 0.954222645375019 3 2 163467.217691973 0.999790654295435 1.53079203587103e-05 0 0 0.16084928714535 0.00415712258233502 0.974004025836212 0 0 0.360552399320195 0.00415374560568415 0.988289367920664
MAST1 3.5051371882663e-06 1.71301e-05 1.81241e-05 0 1 0 1 1 0 3 1 3 0.520923115949513 0.0433910315675036 0.914089021974175 0 0 0 0 0.275570012075177 0.0126529889021363 0.953652920645732 1 0 0.0619160399638347 0.00180564607709801 0.967779472776384 2 0 144.251548799577 0.789194975505024 0.0297223492751518 0 0 0.322252842719965 0.00371415418149549 0.98831493075569
MBD5 2.40165410689787e-06 1.11606e-10 1.17166e-06 0 0 0 2 0 1 0 0 0 1.94350301244537 0.144736211283282 0.761060533360392 0 2 0 0 324.352526458371 0.937825353023717 0.01875487908491 0 3 89943.4402506412 0.999619590883432 3.69772258445086e-05 0 1 59.0153024159407 0.604994071898796 0.194325295722878 0 0 0.809866375929426 0.00928202262403836 0.985959834315744
MED13L 4.66103434619077e-06 7.47089e-07 1.5154e-05 0 0 0 1 1 0 0 0 1 1.70860503590468 0.129508458661388 0.80370616437579 0 2 0 0 128.01759077697 0.85618431288339 0.0477973801777163 5 13 3.64069056779863e+29 1 0 3 2 46363273.6695187 0.999999168920296 3.30088001834761e-07 0 0 0.347564367315229 0.00400471614252187 0.988297764359239
MEF2C 1.63366430093888e-06 1.11606e-10 6.44825e-06 0 0 0 0 0 0 2 0 0 0.513680971471227 0.0428136139332238 0.914544862763988 1 0 0 0 1.99158981514844 0.0847663051504371 0.716388660043333 4 4 1718078934727.48 0.999999999980078 1.40177186098028e-12 0 0 0.487884897821058 0.0125036197044428 0.971039473287977 0 0 0.65113228210543 0.00747634449482849 0.987555182952128
MEIS2 1.45336572979209e-06 3.32406e-06 5.51015e-06 0 0 0 0 0 0 1 0 0 0.67996877178649 0.0558984269221685 0.909360195199712 0 0 0 0 0.605256133756214 0.0273763399658635 0.943599844447044 0 2 928.670205812007 0.964452822074325 0.00353724052853652 0 0 0.534823052756764 0.0136900925169985 0.970143199741905 0 0 0.69047933823077 0.0079245498328786 0.987319854750546
MEMO1 1.25547294782216e-06 3.75034e-07 1.90382e-06 0 0 0 1 0 0 0 0 0 1.33302073104366 0.104000744791429 0.847127883798557 0 1 1 0 50.7953900835716 0.702575208866773 0.0919936362348719 0 0 0.273148274966454 0.00791700312369382 0.955243054580322 0 0 0.686764846358934 0.0175113040119616 0.964910481740902 0 0 0.838889284413281 0.00961146221661389 0.985332162015613
MFN1 2.18047623775495e-06 1.11606e-10 6.36039e-06 0 0 0 2 0 0 4 1 4 0.336799787208751 0.0284911810795257 0.918368277449392 0 0 0 1 0.393745070998012 0.017981509691465 0.951604059228367 0 0 0.0608216437256058 0.00177378701265058 0.967832406153319 1 1 1345.5210492809 0.972160302132945 0.00875613155017157 0 0 0.631857590548675 0.00725663718511945 0.987658856608188
MLL 9.0847112184547e-06 7.04477e-06 1.19316e-05 0 0 0 0 1 0 1 0 0 0.798948425455771 0.0650432402528982 0.903800608024824 0 2 0 0 46.8824314526676 0.685556922971424 0.0987478760749366 1 26 7.82984115412929e+48 1 0 0 2 811.426471069118 0.954666460896049 0.0106015670982797 1 0 22.1056107031131 0.203650484756846 0.559046969719798
MLL5 3.82646817994359e-06 1.11606e-10 3.01717e-06 0 0 0 2 0 0 2 0 0 0.88953993977749 0.0718882052925982 0.902769345239868 0 2 0 1 169.141421191087 0.887206658893201 0.0350002147630761 0 0 0.0339520157763345 0.000990944511673635 0.969102854026095 0 0 0.375184797246735 0.00964316953799584 0.972586272882173 0 0 0.674351251960661 0.00774088252961877 0.987422716192065
MMP27 1.22253325776054e-06 1.11606e-10 2.73394e-06 0 0 0 1 0 0 0 0 2 1.31082115426242 0.102446194654196 0.85477476860021 0 0 1 0 2.07046747419198 0.0878286479076974 0.706216915992673 0 0 0.239487598126757 0.00694815183207281 0.95771772908465 0 0 0.659051815388172 0.0168165532748264 0.966257977122364 0 1 72.2308825969911 0.45522111530678 0.380897251832167
MN1 1.89738643460909e-06 3.09623e-05 1.04146e-10 0 0 0 0 0 0 0 0 0 0.914881944617459 0.07378510739697 0.901795796038144 0 0 1 0 1.90188942389428 0.0812586980995178 0.727889793557619 0 2 1858.76661506004 0.981918427417831 0.00193044342305024 0 0 0.670212870122005 0.0170964730355216 0.965750448680463 0 0 0.887150719698376 0.0101587938872799 0.983747248172413
MRS2 1.40814669919862e-06 1.63682e-06 1.3691e-06 0 0 0 2 0 0 1 2 0 0.64690880227872 0.0533255814147397 0.910943292690054 0 0 0 1 0.539364069153113 0.0244689022499225 0.946906285789312 0 0 0.26997130317912 0.00782564152060882 0.955546591133066 0 0 0.68600338860697 0.0174922277956649 0.96495295888674 0 1 76.4819524102442 0.46943574982281 0.301945030954362
MYH13 4.86499722348016e-06 3.81221e-07 1.04146e-10 0 0 0 3 2 1 1 0 1 3.75486945159951 0.246394409981563 0.608603062330724 0 0 0 1 0.251266126970239 0.0115499480331537 0.953942426019889 0 2 204.344396394176 0.856528755029259 0.023459598567127 0 0 0.359803516083696 0.00925149033830923 0.972753435111774 0 0 0.735939851669899 0.00844189026405976 0.986930362612745
MYT1L 3.00372375064437e-06 3.6298e-06 9.73886e-06 0 0 0 0 0 0 0 0 0 0.89387136710186 0.072212972011022 0.902653329727309 2 1 0 0 128.321271402655 0.856475813713254 0.0436226783185018 2 2 64823.893425428 0.999472258454456 4.45274461475746e-05 0 1 31.723820650088 0.451549742810239 0.273052049554263 0 0 0.506108243511917 0.00582086152311886 0.988083009094479
N6AMT1 4.48990256534497e-07 2.12205e-06 1.96754e-06 0 0 0 0 0 1 0 0 0 0.988503380650439 0.0792521024035445 0.866475987565388 0 0 0 0 0.844945073832364 0.0378078217293725 0.915027139684277 0 0 0.491344031326037 0.0141517485384415 0.933266603399599 0 0 0.811123288013161 0.0206168526045578 0.95358858382316 0 1 78.8966450072095 0.477184426865515 0.205850140362393
NAA15 2.22529729189967e-06 5.29602e-07 6.32882e-06 0 0 0 2 0 1 2 0 0 0.950244342707754 0.076419134821941 0.895481704521067 1 1 0 0 41.5663004540992 0.659052617496633 0.127755807040674 0 2 446.789062496367 0.928841812636833 0.0124072580847134 0 0 0.433749888304748 0.0111316798812575 0.971874532505509 0 0 0.631078385299706 0.00724775317691571 0.987662418347428
NCKAP1 3.52523538771337e-06 8.02309e-07 7.92148e-06 0 0 0 0 0 0 3 0 0 0.385491077557375 0.032476393712104 0.917621342490931 0 2 0 0 203.533086064238 0.904444528031822 0.0294501807945803 0 0 0.0173044482529537 0.000505303839427983 0.970049364258766 0 0 0.301393824045768 0.00776128064788626 0.973304012041265 0 0 0.536632517416469 0.00616976187289498 0.988006240929169
NEDD9 2.06473414456862e-06 2.75664e-08 5.61198e-06 0 0 0 2 0 0 2 0 4 0.895549739636824 0.0723387538590713 0.902590411100825 0 1 0 1 9.87570047617706 0.314721479930795 0.497835907285103 0 0 0.0757952562292986 0.00220950879220156 0.967119502663372 0 0 0.467504040530335 0.0119875560853165 0.971388893596454 0 1 59.1844514750964 0.406415014846177 0.448533556529101
NFE2L2 1.03450300148264e-06 5.31668e-07 3.36028e-06 0 0 0 2 0 1 0 0 1 1.98544632306 0.147399390098869 0.737125480998212 0 0 0 0 0.707575167618268 0.0318568986712379 0.935850635194599 2 0 131.956029504398 0.794034008612341 0.0370007051058637 0 0 0.661288620832281 0.01687266523099 0.966173468347405 0 0 0.790260609484273 0.00905935313015144 0.986276117506333
NFIX 1.30729106666547e-06 5.44045e-06 6.53566e-06 0 0 0 1 0 0 1 0 0 0.935123022026881 0.0752946336161104 0.8998324604683 0 0 0 0 0.610144804179298 0.0275913584299882 0.94332981895978 1 4 153703188.732866 0.999999777308993 1.25424436392407e-08 0 0 0.51998772390942 0.0133154027860263 0.970436124076627 0 0 0.661753861510611 0.00759737562294548 0.987499301396173
NOBOX 1.51476646132375e-06 1.11606e-10 7.72837e-07 0 0 0 0 0 0 1 0 1 0.677248134591858 0.0556872253656888 0.909630773797356 0 0 0 1 0.534582171529268 0.0242572279699163 0.947087701897294 2 0 158.740397514646 0.822622418315227 0.0280507729952169 0 0 0.694441882543976 0.0177035895296343 0.964488231991377 0 0 0.873917411315383 0.0100087754911911 0.984264386347195
NOC4L 1.37013815360509e-06 3.72428e-06 4.23599e-06 0 0 0 2 0 1 3 0 3 0.696739086182968 0.0571982140135571 0.906600349806577 0 0 0 0 0.638312366554593 0.0288284031582326 0.941514760003383 1 1 317.357992203146 0.902646025460117 0.0142957623519114 0 0 0.58573487051097 0.0149737898958058 0.968860836875995 0 0 0.740218765576602 0.0084905565030922 0.986881689729609
NRXN1 3.92929404223833e-06 4.3552e-07 1.02112e-05 0 0 1 4 0 2 4 0 2 1.34823070664511 0.105062735349393 0.836933796995583 1 3 0 0 15244.4187023544 0.998591406759957 0.000180379055013054 0 0 0.00865910874424377 0.000252916805173878 0.970510194692684 0 0 0.24305397311695 0.00626837119832115 0.97367099988558 0 0 0.466258797236346 0.00536500320524933 0.988158348216869
NSD1 6.00529498339155e-06 1.11606e-10 1.01472e-05 0 0 0 0 0 0 0 0 3 0.812274487081858 0.066056465168056 0.903750739111434 1 0 0 0 0.644853653259142 0.0291152289506577 0.941041089321915 1 7 1530990281515.62 0.999999999977643 2.17788749997302e-12 0 0 0.158143371838022 0.00408747451266005 0.974016651042536 0 0 0.410516944959349 0.0047266416535627 0.988234818863519
NUDT17 1.20460153586834e-06 3.30807e-06 1.04146e-10 0 0 0 0 0 0 1 0 0 0.687669364106041 0.0564957078269999 0.908282035502731 0 1 1 0 54.2044528248773 0.715967990915458 0.0818565328623483 0 0 0.407656555100486 0.0117697415209954 0.943336367897445 0 0 0.775477916822081 0.0197287054629985 0.958175297801477 0 0 0.926774048896155 0.0106077089983807 0.981332557506013
OGFOD3 1.01141941160945e-06 1.02963e-06 3.6757e-06 0 0 0 0 0 0 4 0 3 0.326861233477614 0.0276737072385238 0.918612716833117 0 0 1 1 1.61123770696418 0.0697061539377613 0.757975103601835 2 0 125.808733238626 0.786122503737194 0.0392956864421161 0 0 0.652509043898613 0.0166523861290162 0.966561372180956 0 0 0.778898054074113 0.00893025882498772 0.986436293673542
OTX1 6.07901647370635e-07 6.41936e-06 3.7785e-06 0 0 0 1 0 0 2 0 0 0.69950715164259 0.0574124095259803 0.905987249491391 0 0 0 0 0.774761578027307 0.0347766118249255 0.928235426786527 1 1 615.523451371156 0.947320920639541 0.00738391303797744 0 0 0.706283314603967 0.0180000324799394 0.963763917125388 0 0 0.794850123619597 0.00911148680743244 0.986209066441936
OTX2 7.67936014425335e-07 1.11606e-10 1.73521e-06 0 0 0 0 0 0 0 0 0 0.952192780019441 0.0765638320267739 0.894655006680134 0 0 0 0 0.787783769344022 0.0353404796565863 0.926465743529751 0 1 35.4628981768362 0.508857447892078 0.180596035482307 0 1 80.8929919926775 0.677356190679869 0.091656909343542 0 0 0.872512076181506 0.0099928413451065 0.984317821959746
PACS1 2.41264606235868e-06 6.07029e-06 6.70926e-06 0 0 0 1 0 0 0 0 0 1.28700293191816 0.100772287299568 0.858064304300688 0 0 0 0 0.468151979037714 0.0213071150413673 0.949422060445645 8 0 9262074743.86159 0.999999996304465 1.7731294904566e-10 1 0 11.9664850226124 0.236969048779205 0.450847458634969 0 0 0.611826190920588 0.00702820125584859 0.987746499922373
PAX5 8.64915739794925e-07 1.11606e-10 5.83367e-06 0 0 1 0 1 0 0 0 0 1.93757926844512 0.144358743421859 0.765629991934623 1 2 0 0 1511.83318938893 0.985976025171639 0.00194375561366764 0 0 0.176520786938403 0.0051306954232024 0.961711946669507 0 0 0.594293476379764 0.0151892597208203 0.968596144761495 0 0 0.704998859468727 0.00808984058208166 0.987203964458224
PCDHA13 1.51003379152546e-06 2.24351e-06 3.50913e-07 0 1 0 1 0 0 1 1 1 0.757805223500953 0.0619010668173613 0.903932162620614 0 1 1 0 49.7436002060893 0.698184454794698 0.0953241427264661 0 0 0.304089537018693 0.00880591575918681 0.952772070806171 0 0 0.712428133416204 0.0181537937261946 0.963373802333845 0 0 0.893067284397896 0.0102258518668389 0.983491905217614
PHF12 2.40939918949387e-06 2.73315e-06 4.02739e-06 0 0 0 2 0 0 1 0 0 1.28921978716547 0.100928347880977 0.857922566082899 0 0 0 0 0.50249353254549 0.0228344204339993 0.948260158297493 1 1 152.333870495401 0.816531290023487 0.0291376117153658 0 1 49.9333159847397 0.564441971410128 0.223747006989598 0 0 0.700611416638797 0.00803989958331913 0.987237984414165
PHF2 2.5447536529689e-06 6.01927e-06 3.87576e-06 0 0 0 0 0 1 0 0 1 0.92766972837485 0.0747393592873086 0.900809423732829 0 2 0 0 290.618354547003 0.931105508294697 0.0229435768995654 0 0 0.0733104013137874 0.00213722755698328 0.967242946781046 0 0 0.467111932541767 0.0119776222317268 0.971395944990556 0 0 0.700001764683981 0.00803295969266823 0.987243390572692
PHF21A 2.05030206290154e-06 1.11606e-10 2.44145e-06 0 0 0 1 0 0 0 1 0 0.876124968232773 0.0708809180712643 0.903091168236749 0 1 0 0 13.6558816066784 0.388399646905358 0.429125539242338 0 0 0.137471183626477 0.00400023270918575 0.963972524692554 0 1 59.0753497882463 0.605237077813664 0.190540156894829 0 1 69.5277646767628 0.445779483345542 0.400922993885243
PHIP 6.07374781587805e-06 1.33296e-06 1.10963e-05 0 0 0 2 0 0 0 1 0 1.14494873763395 0.0906578208754073 0.862425554530376 0 0 0 0 0.181506841190211 0.00837016347748916 0.954590058776733 1 2 236.875405225741 0.873744542972152 0.0200548685964871 0 2 1612.40762264852 0.976660795809678 0.00675111675261308 0 1 34.7748034755388 0.286882939209917 0.540578275296833
PHTF2 2.27203288093609e-06 1.11606e-10 4.83178e-06 0 0 0 1 1 0 0 0 0 1.84364045143598 0.13832800238024 0.796469472880277 0 0 0 0 0.5080222608725 0.0230798595792546 0.948018559563739 1 1 144.346076984479 0.808324569735892 0.0313500238868585 0 0 0.468121676357645 0.0120032031652142 0.971381840908982 0 0 0.678575493464483 0.00778899493696637 0.987398748552535
PIGS 1.1121068783099e-06 2.39992e-06 4.41074e-06 0 0 0 3 0 1 2 1 3 0.895060789163239 0.0723021140881944 0.902622885013963 0 0 0 0 0.675522780073829 0.0304577688054362 0.938749484894276 0 0 0.190475912766325 0.00553406584264137 0.96089204946567 0 0 0.612264486694983 0.0156413878046246 0.968022481230426 0 1 66.8333425860125 0.436036808704482 0.417574613317289
PIK3AP1 1.8440689565096e-06 2.90314e-08 3.67933e-06 0 0 0 0 0 1 1 0 1 0.690572810345516 0.0567207116333892 0.90781485939025 0 0 0 0 0.579156513176184 0.0262267890742583 0.945030471632741 0 0 0.127004200603846 0.00369678306187427 0.964528654568777 0 0 0.547424386874335 0.0140081357230462 0.969854267488437 1 0 53.1744677390964 0.380863182778459 0.488835119908813
POGZ 3.70945515689399e-06 1.11606e-10 1.66393e-06 1 0 0 0 0 0 0 0 0 10.7694021739395 0.483935497767363 0.407670424502402 0 3 2 0 58631.6324286345 0.999633378941287 6.91429246506132e-05 0 6 21999520076.3326 0.999999998444133 6.38219011689546e-11 0 7 71895557948093.6 0.999999999999464 1.82631687550838e-13 0 0 0.727469632212848 0.00834554010993573 0.98701247463846
POU3F3 4.51293831730132e-07 2.15698e-05 1.04146e-10 0 0 0 0 0 0 0 0 0 0.951521670166526 0.0765139983754335 0.894971718185816 0 0 0 0 0.891316132183368 0.0398001542237894 0.900279779569238 0 1 62.7161640208137 0.646928612307327 0.091725170008614 0 1 95.7494451778634 0.713052534595588 0.0392488936985365 0 0 0.971899690308725 0.0111184672449829 0.972829845895544
PPM1D 1.87766738497205e-06 2.96079e-06 3.68141e-06 0 0 0 1 0 0 1 0 1 0.917997420616265 0.07401777221554 0.901615533559568 0 1 1 1 31.4843047782692 0.594180489156323 0.17056392610728 0 5 691735913.196939 0.999999950518221 2.50700067312366e-09 0 1 57.042755186681 0.596841594344936 0.203449494960384 0 0 0.737267673785996 0.00845699276375215 0.98691682021846
PPP1CB 1.30994227930662e-06 5.04329e-07 3.12454e-06 0 0 0 1 0 0 0 0 0 1.32964119537855 0.103764436612706 0.848715597522275 0 0 0 0 0.666926964327429 0.0300818619331495 0.939454618088006 2 0 112.970621779 0.767468952281217 0.0441702696740506 0 1 66.483655618315 0.633085643465771 0.156726844063243 0 0 0.785955530746566 0.00901044545383331 0.986340213924579
PPP2R3A 2.4488715304877e-06 1.11606e-10 4.01081e-06 0 0 0 1 0 1 2 1 6 0.439961500530174 0.0368960386839565 0.916522342121526 0 0 0 1 0.393196331210576 0.0179568998950785 0.951616322071519 1 1 148.420586745362 0.81260044196694 0.0302366530092387 0 0 0.472913853678781 0.0121245905234424 0.971300149287723 0 0 0.69945624915458 0.00802674980803052 0.987249392099314
PPP2R5D 1.80013968259769e-06 7.97683e-07 7.47903e-06 0 0 0 0 1 0 2 0 0 0.726081320566696 0.0594638022979759 0.904360257959854 0 1 0 0 12.7297622499983 0.371853886858527 0.447498652557917 12 0 13127236924022170 0.999999999999997 2.15876699232669e-16 4 0 412714.399372017 0.999906647282398 2.28170780995992e-05 0 0 0.611726554982676 0.00702706475556157 0.987746799775232
PPP3CA 1.53346143798645e-06 5.01718e-07 5.49498e-06 0 0 0 1 0 1 0 1 1 0.903665362951077 0.0729464801145161 0.902297900776725 0 0 0 0 0.594123877597223 0.0268863547916046 0.944257463229976 1 0 2.53533758685075 0.0689631385969879 0.604060725832781 0 0 0.526335967140805 0.0134757725651487 0.970315865917437 1 0 49.3979162490033 0.363650158083778 0.497447362730914
PRG3 7.9140074876193e-07 1.50674e-07 3.18932e-07 0 0 0 0 0 1 0 0 0 0.982794006600252 0.0788304440522952 0.86781610232331 0 0 0 0 0.814404114658333 0.0364911073511577 0.922080970913225 0 0 0.520943439045571 0.0149914935261166 0.929065340906467 0 0 0.830495892393551 0.0210988695820292 0.950378661852679 0 1 83.9069690796482 0.492561612656739 0.119953655884032
PRKAR1A 1.63616594220757e-06 1.11606e-10 3.39644e-06 0 0 0 0 0 0 1 0 0 0.67939024118754 0.0558535238217064 0.909415430362361 0 0 0 0 0.612880911764516 0.0277116592018244 0.94318914903016 1 1 306.300327929811 0.899484742098008 0.0156530495612838 0 0 0.581339211169111 0.0148630889644597 0.968990739306845 0 0 0.759439190288816 0.00870910114561244 0.986674324603439
PRKD1 2.01758655022832e-06 3.62625e-06 6.75272e-06 0 0 0 2 1 0 0 0 6 2.55673821587974 0.182089170892738 0.716047501878129 1 0 0 0 1.80070669398474 0.0772696820895025 0.737714721353388 3 0 777.013113076648 0.957807474088668 0.00455876506969875 0 0 0.442228963550865 0.0113468162288668 0.971756338113918 0 0 0.625881178489078 0.00718849382603364 0.987683521115233
PRPF40A 3.14863046210419e-06 6.74513e-07 7.53693e-06 0 0 0 0 0 0 0 0 1 0.886212098724305 0.0716385321253199 0.902861197666834 0 1 0 0 9.1239892136521 0.297902210089188 0.50607361655617 1 2 3913.2151847103 0.991328989173355 0.0011679146513178 0 0 0.333405353053798 0.00857854728350918 0.973020131041114 0 0 0.56025310086608 0.00643958322789125 0.98794523599177
PRR12 2.87472530784553e-06 3.98129e-05 1.26951e-06 0 0 0 0 0 0 0 0 0 0.888900844399434 0.0718402672177784 0.902783623949326 0 0 0 0 0.485548431218328 0.0220814006386767 0.948826825716205 0 2 699.436429946565 0.953346095524186 0.00495967115928081 0 1 53.068457783486 0.579349560967331 0.220344013487565 0 0 0.78219656844943 0.00896773796362767 0.986395453491612
PSAP 1.22250730130646e-06 6.16446e-07 3.41388e-06 0 0 0 0 1 0 1 0 3 0.9506479723252 0.0764491133758475 0.895306477237832 0 0 0 0 0.675668317915659 0.0304641308674536 0.938732986802938 2 0 113.542697838557 0.768369165615169 0.0429550388479556 0 0 0.633626399352215 0.0161782869991294 0.967290773844834 0 0 0.778829161747267 0.00892947601052564 0.986438395717328
PSD3 2.33724990821048e-06 2.17132e-07 1.13461e-06 0 0 0 1 0 0 0 0 2 1.27786395087561 0.10012835542446 0.858923677738818 0 1 1 0 39.6667272327912 0.648464872216265 0.136503813471729 0 1 12.2886813793138 0.264176098732087 0.360822277191823 0 0 0.571936107218833 0.014626196247001 0.969255845476369 0 1 72.9319214375521 0.457617448849393 0.369233188891453
PTEN 1.0976052655945e-06 3.39781e-07 2.31793e-06 0 0 0 2 0 0 0 1 0 1.30160455613339 0.101799206281813 0.856457182990766 5 2 1 0 4657866.18389568 0.999995383427806 9.40050516262669e-07 1 1 567.032782895089 0.943072444000038 0.0086498143644608 0 0 0.693147729502323 0.0176711803566495 0.96456969552989 0 0 0.829718406410629 0.00950738708393686 0.985556768413778
PUF60 1.37372396794902e-06 9.99067e-06 3.84706e-06 0 0 1 1 0 0 0 0 0 1.9041482256025 0.142222216685667 0.78258966870284 1 0 0 0 2.31508275631112 0.0971965977626232 0.670244131492466 0 3 119732.442735216 0.999714208259187 2.7171191966412e-05 1 1 1857.87775452327 0.979681808911731 0.00478092514606352 0 0 0.754733201807748 0.00865560090359575 0.986732965086076
PUM2 2.80664841150242e-06 1.11606e-10 8.57896e-06 0 0 0 0 0 0 5 0 1 0.26725423263595 0.0227418499786837 0.919261505619661 0 0 0 0 0.407172494586903 0.0185833165698837 0.951231770100179 1 2 4159.66675682471 0.991838535599325 0.000830214555334088 0 0 0.337500709797821 0.00868300618899107 0.972984623326088 0 0 0.543204370074271 0.00624484781396615 0.987990367818346
PURA 5.7876428523843e-07 7.58944e-06 4.67146e-06 0 0 0 0 0 0 0 0 0 0.950522090614858 0.0764397640437242 0.89537014902851 0 0 0 0 0.761976611741363 0.034222374308778 0.929941234299833 3 7 186606220216640128 1 1.48029736616688e-17 3 1 2050505.25628369 0.999981209078278 2.38129174850382e-06 0 0 0.761200737558068 0.00872912588980321 0.986656381484527
QRICH1 1.96188074077523e-06 1.11606e-10 1.71702e-06 0 0 0 3 0 0 0 0 1 2.79855444099727 0.195936739059468 0.672097708076698 0 1 1 0 42.831965210857 0.665760041678283 0.115525158477342 0 3 113485.238006549 0.999698480564437 3.15259259917582e-05 0 0 0.598308083253509 0.0152902982198172 0.968470711051794 0 0 0.809956804652108 0.00928304942258277 0.985957841659297
RAB11A 1.07535314235479e-06 5.38616e-07 1.43383e-06 0 0 0 0 0 0 0 0 0 0.945176279141978 0.0760425517030673 0.897377427321859 0 0 0 0 0.738139321976227 0.0331873090925153 0.932666168473833 3 0 4867.31521207183 0.993016827219408 0.000658569605501469 0 0 0.733079256435707 0.0186701922590563 0.961965122597928 0 0 0.868903787471178 0.0099519270467406 0.984458127186542
RAB11B 5.441402778942e-07 2.15741e-06 3.09998e-06 0 0 0 0 0 0 0 0 0 0.955156226297594 0.0767838201544638 0.892925277833758 0 0 0 0 0.801056519180169 0.0359145192684409 0.924308565365996 2 0 200.470063860218 0.854160373576804 0.0243464103631854 0 0 0.744494653097573 0.0189554107076872 0.96108362193128 0 0 0.825895983550206 0.00946400209964245 0.98564273583746
RAB5C 1.00384312211027e-06 1.11606e-10 2.30278e-06 0 0 0 0 0 0 0 0 0 0.946265414462531 0.0761235059482962 0.897023321636622 0 0 0 0 0.73330124139362 0.0329769585586954 0.933164079282749 0 0 0.305304655357002 0.008840792431757 0.95268854580625 0 0 0.70760826424153 0.0180331906474916 0.963685206068895 0 1 74.8634963385171 0.464112315667323 0.332328984531792
RAI1 2.92587613355277e-06 3.2509e-05 7.84721e-06 0 0 0 2 0 1 1 0 1 1.27866603083231 0.100184906829789 0.858817398073779 1 1 0 0 33.2597926946542 0.607337622960417 0.159517252574502 0 1 2.31853732038652 0.063440118984936 0.609261375008096 0 2 3805.08357605754 0.989975165056287 0.00183100062924954 0 0 0.559362727599884 0.00642941502206035 0.987948032696456
RANBP17 2.90618770921221e-06 1.43353e-07 6.25613e-06 0 0 0 5 1 1 4 0 4 1.81701338275824 0.136603087269848 0.799519970712002 0 2 0 3 128.017932157949 0.85618464123731 0.0457544374768888 0 0 0.0364938688894953 0.00106505359296821 0.968974454163794 0 0 0.377521446210201 0.00970264443002948 0.972556138975721 0 0 0.606793415172953 0.0069707914963942 0.987773497816403
RANGAP1 1.24550424139446e-06 5.48334e-06 3.88456e-06 0 0 0 0 0 1 0 0 0 0.966363839530746 0.0776148578781452 0.881394386226681 0 0 0 0 0.663621170978653 0.029937217414241 0.939716032864285 0 0 0.190126429902985 0.0055239680961262 0.96090898605632 0 0 0.613643790756662 0.0156760722114578 0.967968777364104 1 0 54.6408609192984 0.387298430447765 0.480093718407104
RARS 1.81410776707791e-06 4.66159e-07 5.46271e-06 0 0 0 2 0 0 2 0 2 0.915609014995003 0.0738394157211947 0.901759009414513 0 0 0 1 0.439294606958079 0.0200200165793336 0.950314033347934 0 0 0.0936152898069164 0.00272756399806154 0.966200800186892 0 0 0.497062944645844 0.0127358409880143 0.970862562886661 1 0 48.6117665883315 0.359945935782043 0.499544520105724
RASIP1 2.14448178283037e-06 2.18369e-05 2.0646e-06 0 0 0 0 0 0 1 0 0 0.665183215424059 0.0547494925855462 0.910329971912921 0 0 0 0 0.563561448591132 0.0255386107454117 0.945822931867833 0 0 0.137714251529399 0.00400727732582191 0.963959910696878 0 0 0.564267157481337 0.014432907768848 0.969447439862279 0 1 70.4406835368939 0.449004574411372 0.396277614407388
RBM12 9.7495875580384e-07 1.11606e-10 2.22783e-06 0 0 0 2 0 1 0 0 2 1.97291937041343 0.146605733388172 0.743191310580717 1 0 0 0 2.69354623674488 0.111317266480367 0.609684025456931 0 0 0.316340618600161 0.0091574374551179 0.951811548040864 1 0 21.2032946090484 0.354956545537577 0.336645211832003 0 1 75.2869096817541 0.465515299946843 0.323076316359025
